country,country_short,party_short,wave,party_name_english,party_name_original,family,family_label,poppa_id,partyfacts_id,n_experts,mean_n_experts,manichean,indivisible,generalwill,peoplecentrism,antielitism,peopleimm,peoplewealthy,elitepol,elitemedia,eliteecon,elitecult,lrecon,salienceecon,immigration,nativism,lifestyle,laworder,saliencecult,lroverall,eu,climatepolicy,climatescience,complex,emotional,intradem,personalised,populism_mean,populism_cfa,populism_cfa_rescaled
Spain,ESP,TE,Wave 2 - 2023,Teruel Exists,Teruel Existe,8,Regionalist,2617,NA,13,6.16,4,3,3.4444444444444446,4.125,4.142857142857143,6.2,5.571428571428571,5,4.666666666666667,5.333333333333333,4,4.375,6.5,5.75,5,5.75,4.75,4.666666666666667,4.285714285714286,6.6,5.4,6.8,NA,NA,NA,NA,3.7424603174603175,-1.1849884599667784,3.3043200112300424
Spain,ESP,V,Wave 2 - 2023,Vox,Vox,1,Radical Right,2618,3218,13,12.56,9.384615384615385,7.384615384615385,8.333333333333334,5.076923076923077,5.769230769230769,0.8461538461538461,8.416666666666666,6.3076923076923075,7.416666666666667,3.6153846153846154,7.5,8.615384615384615,5.384615384615385,0.7692307692307693,9.615384615384615,0.5384615384615384,9.25,9.307692307692308,9.384615384615385,3.0833333333333335,1.1538461538461537,1.4545454545454546,NA,NA,NA,NA,7.18974358974359,2.257957068479811,8.140917329889875
Sweden,SWE,S,Wave 1 - 2018,Social Democrats,Sveriges Socialdemokratiska arbetarparti,5,Social Democratic,2701,487,8,7.75,3.4920635,4.0277777,4.3055553,4.0277777,3.0555556,NA,NA,NA,NA,NA,NA,3.0555556,NA,4.3055553,3.1944444,5.9722223,4.7222223,NA,3.0555556,6.9444447,NA,NA,5.6944447,4.285714,5.3968253,4.6031747,3.78174596,-0.9452503669826182,3.6411004244336667
Sweden,SWE,S,Wave 2 - 2023,Social Democrats,Sveriges Socialdemokratiska arbetarparti,5,Social Democratic,2701,487,12,11.88,4.333333333333333,4.333333333333333,4.818181818181818,5.25,3.25,7.916666666666667,4.166666666666667,4.166666666666667,4.166666666666667,6.636363636363637,5.583333333333333,3.5,8.583333333333334,4.75,3.8333333333333335,6.833333333333333,5.833333333333333,4.333333333333333,3.5,8,5.416666666666667,8.090909090909092,NA,NA,NA,NA,4.3969696969696965,-0.18074509577231812,4.715065758560041
Sweden,SWE,M,Wave 1 - 2018,Moderate Coalition Party,Moderata samlingspartiet,2,Conservatives,2702,690,8,7.6875,3.6507936,3.3333333,4.3055553,3.0555556,1.9444444,NA,NA,NA,NA,NA,NA,7.361111,NA,3.75,3.1944444,5.4166665,6.25,NA,7.361111,7.638889,NA,NA,5.873016,4.285714,3.968254,6.5079365,3.25793644,-1.1593274783992207,3.340368166397873
Sweden,SWE,M,Wave 2 - 2023,Moderate Coalition Party,Moderata samlingspartiet,2,Conservatives,2702,690,12,11.84,4.833333333333333,4.083333333333333,4.545454545454546,4,1.8333333333333333,5.75,8.75,5.416666666666667,5.5,3.909090909090909,5.166666666666667,8.166666666666666,8.25,3,5.75,5.333333333333333,8.166666666666666,6.583333333333333,8.083333333333334,8.666666666666666,2.8333333333333335,6.454545454545454,NA,NA,NA,NA,3.859090909090909,-0.45661341517501086,4.327530154844503
Sweden,SWE,SD,Wave 1 - 2018,Sweden Democrats,Sverigedemokraterna,1,Radical Right,2703,409,8,7.6875,7.3015876,7.2222223,6.9444447,6.9444447,7.7777777,NA,NA,NA,NA,NA,NA,5.8333335,NA,0.1388889,8.055555,1.8055556,8.333333,NA,6.6666665,1.5277778,NA,NA,2.2222223,7.4603176,2.063492,7.142857,7.2380954,1.682490443485264,7.332510600120138
Sweden,SWE,SD,Wave 2 - 2023,Sweden Democrats,Sverigedemokraterna,1,Radical Right,2703,409,12,11.92,8,8.166666666666666,8.583333333333334,8.583333333333334,8.333333333333334,1.3333333333333333,6.166666666666667,7.75,7.166666666666667,5.363636363636363,7.583333333333333,6.333333333333333,4.666666666666667,0.4166666666666667,9.5,2.3333333333333335,9.5,9.416666666666666,7.75,3,0.9166666666666666,1.8181818181818181,NA,NA,NA,NA,8.333333333333334,2.9355082816095432,9.092730930657627
Sweden,SWE,MP,Wave 1 - 2018,Greens,Miljöpartiet de Gröna,7,Green,2704,456,8,7.6875,5.5555553,3.6111112,2.2222223,4.861111,3.6111112,NA,NA,NA,NA,NA,NA,2.7777777,NA,8.611111,0.8333333,9.305555,1.6666666,NA,2.9166667,5,NA,NA,4.6031747,7.4603176,7.142857,3.6507936,3.9722222,-0.948224406649305,3.6369225389113313
Sweden,SWE,MP,Wave 2 - 2023,Greens,Miljöpartiet de Gröna,7,Green,2704,456,12,11.92,5.666666666666667,2.0833333333333335,3.4166666666666665,4.416666666666667,3.3333333333333335,9.5,5,5.916666666666667,5.333333333333333,6.818181818181818,4.75,3.9166666666666665,4.666666666666667,8.583333333333334,1.1666666666666667,9.416666666666666,1.75,8.166666666666666,3.4166666666666665,6.416666666666667,9.833333333333334,9.818181818181818,NA,NA,NA,NA,3.7833333333333337,-0.6661879151156189,4.033123096673718
Sweden,SWE,C,Wave 1 - 2018,Centre Party,Centerpartiet,11,Agrarian,2705,199,8,7.6875,4.9206347,3.8888888,2.6388888,4.3055553,2.6388888,NA,NA,NA,NA,NA,NA,7.0833335,NA,8.472222,1.25,8.611111,2.9166667,NA,6.25,6.8055553,NA,NA,4.126984,5.5555553,5.5555553,5.714286,3.67857128,-1.067504333683809,3.4693599183300767
Sweden,SWE,C,Wave 2 - 2023,Centre Party,Centerpartiet,11,Agrarian,2705,199,12,11.76,4.583333333333333,2.3333333333333335,3.0833333333333335,4.181818181818182,2.1666666666666665,9.166666666666666,8.272727272727273,5.416666666666667,4.583333333333333,3.7,4.818181818181818,8.833333333333334,7.5,8.25,1.75,9,2.75,7.5,7.416666666666667,8.166666666666666,7.416666666666667,8.727272727272727,NA,NA,NA,NA,3.2696969696969695,-1.0582330198290986,3.482384118498117
Sweden,SWE,V,Wave 1 - 2018,Left Party,Vänsterpartiet,6,Radical Left,2706,830,8,7.625,5.5555553,4.4444447,3.75,6.388889,6.111111,NA,NA,NA,NA,NA,NA,0.8333333,NA,8.611111,1.25,8.888889,2.0833333,NA,0.9722222,2.3611112,NA,NA,3.8095236,6.6666665,5.873016,4.4444447,5.25,-0.0583537883532081,4.886999198807532
Sweden,SWE,V,Wave 2 - 2023,Left Party,Vänsterpartiet,6,Radical Left,2706,830,12,11.92,6.666666666666667,4.916666666666667,5.166666666666667,6.416666666666667,6,9.25,1.6666666666666667,4.75,5.166666666666667,7.545454545454546,5.083333333333333,0.9166666666666666,8.583333333333334,8.083333333333334,1.25,9,2,6.25,1.4166666666666667,4.25,7.75,8,NA,NA,NA,NA,5.833333333333334,0.7561453470778045,6.031195150189252
Sweden,SWE,L,Wave 1 - 2018,Liberals,Liberalerna,3,Liberal,2707,1274,8,7.625,4.285714,3.6507936,3.3333333,3.4722223,2.2222223,NA,NA,NA,NA,NA,NA,6.9444447,NA,6.111111,2.0833333,7.5,4.1666665,NA,6.111111,9.027778,NA,NA,5.714286,3.6507936,5.3968253,5.3968253,3.3928571,-1.2203382692814182,3.2546611387518998
Sweden,SWE,L,Wave 2 - 2023,Liberals,Liberalerna,3,Liberal,2707,1274,12,11.88,4.25,3.4166666666666665,3.5,3.25,2,8.166666666666666,8.416666666666666,5.333333333333333,4.25,3.727272727272727,4.666666666666667,8,7.583333333333333,5.833333333333333,4.363636363636363,8.666666666666666,4.666666666666667,6.583333333333333,7.166666666666667,9.75,5.083333333333333,7.909090909090909,NA,NA,NA,NA,3.283333333333333,-1.2329298839384442,3.236972630704185
Sweden,SWE,KD,Wave 1 - 2018,Christian Democrats,Kristdemokraterna,4,Christian Democratic,2708,651,8,7.625,5.714286,4.285714,4.0277777,4.1666665,3.75,NA,NA,NA,NA,NA,NA,6.8055553,NA,4.3055553,4.4444447,1.9444444,5.8333335,NA,7.638889,6.111111,NA,NA,3.8095236,5.0793653,5.0793653,5.5555553,4.38888884,-0.4648321350061323,4.315984622691993
Sweden,SWE,KD,Wave 2 - 2023,Christian Democrats,Kristdemokraterna,4,Christian Democratic,2708,651,12,11.88,6.416666666666667,5.333333333333333,5.833333333333333,5.7272727272727275,4.833333333333333,5.583333333333333,8,6,6.5,4.181818181818182,5.833333333333333,7.5,6.75,3.25,6.333333333333333,3.0833333333333335,7.833333333333333,7.583333333333333,7.916666666666667,6.666666666666667,3.1666666666666665,5.090909090909091,NA,NA,NA,NA,5.628787878787879,0.7984095015827392,6.090567189236938
Switzerland,CHE,SVP-UDC,Wave 1 - 2018,Swiss People's Party,Schweizerische Volkspartei / Union Démocratique du Centre / Unione Democratica di Centro,1,Radical Right,2801,308,10,9.6875,8.4,8.8,8.444445,9.3,8.6,NA,NA,NA,NA,NA,NA,8.3,NA,2.2,9.2,1.2,8.6,NA,9.4,0.4,NA,NA,3,9.1,3.2857144,7.9,8.708889000000001,3.210877902996985,9.47956597101442
Switzerland,CHE,SVP-UDC,Wave 2 - 2023,Swiss People's Party,Schweizerische Volkspartei / Union Démocratique du Centre / Unione Democratica di Centro,1,Radical Right,2801,308,10,9.68,8.2,7.8,7.8,9.9,8.7,1.2,7.444444444444445,8.9,8,6,9.666666666666666,8.5,6.8,0.3,9.4,0.9,9.3,9.4,9.3,0.2,0.8,0.8888888888888888,NA,NA,NA,NA,8.48,3.0750852893673204,9.288806580385495
Switzerland,CHE,SP-PS,Wave 1 - 2018,Social Democratic Party of Switzerland,Sozialdemokratische Partei der Schweiz / Parti socialiste suisse / Partito Socialista Svizzero,5,Social Democratic,2802,29,10,9.6875,4.8,3.1,4.2222223,6.2,5.1,NA,NA,NA,NA,NA,NA,2,NA,7.2,1,9,2.3,NA,2.2,8.1,NA,NA,5.3333335,6,7.857143,4.4,4.68444446,-0.12871992792464207,4.788149920140844
Switzerland,CHE,SP-PS,Wave 2 - 2023,Social Democratic Party of Switzerland,Sozialdemokratische Partei der Schweiz / Parti socialiste suisse / Partito Socialista Svizzero,5,Social Democratic,2802,29,10,9.24,6,3.5555555555555554,5.444444444444445,5.5,5.1,9.777777777777779,1.875,5.555555555555555,4.5,10,3.375,1.2,8,8.3,1,9.5,1.9,8.4,1.5,7.1,8.2,9.125,NA,NA,NA,NA,5.12,0.4129660164291597,5.549102065439346
Switzerland,CHE,FDP-PLR,Wave 1 - 2018,FDP.The Liberals,FDP.Die Liberalen / PLR.Les Libéraux-Radicaux / PLR.I Liberali,3,Liberal,2803,1231,10,9.6875,3.3,3,3.1111112,5.3,1.8,NA,NA,NA,NA,NA,NA,8.6,NA,4.9,3.9,6.6,4.3,NA,7.4,5.3,NA,NA,6.888889,3.7,6.571429,4.1,3.30222224,-0.9956337381720257,3.570322633734875
Switzerland,CHE,FDP-PLR,Wave 2 - 2023,FDP.The Liberals,FDP.Die Liberalen / PLR.Les Libéraux-Radicaux / PLR.I Liberali,3,Liberal,2803,1231,10,9.12,3.6666666666666665,2.5555555555555554,3.111111111111111,3.3,1.1,5.111111111111111,8.75,5.444444444444445,5.25,3.5,4.25,8.8,9.3,4.9,4.9,6.5,4.6,5.3,7.8,5.3,3.4,5.666666666666667,NA,NA,NA,NA,2.7466666666666666,-1.482093528271232,2.8869513468556427
Switzerland,CHE,CVP-PDC,Wave 1 - 2018,Christian Democratic Peoples Party,Christlichdemokratische Volkspartei / Parti Démocrate-Chrétien / Partito Popolare Democratico,4,Christian Democratic,2804,NA,10,9.625,3.6,3.2,3.2222223,5.4,2.1,NA,NA,NA,NA,NA,NA,5.8,NA,4.6,5.2,2.8,5.2,NA,6,5.3,NA,NA,6.6666665,3.9,7,5.1,3.50444446,-0.8597727815733598,3.7611780315233334
Switzerland,CHE,Grüne/Verts,Wave 1 - 2018,Green Party of Switzerland,Grüne Partei der Schweiz / Les verts – Parti écologiste suisse / I Verdi – Partito ecologista svizzero,7,Green,2805,1006,10,9.6875,5,2.4,3.3333333,6,4.1,NA,NA,NA,NA,NA,NA,2.2,NA,7.5,1.2,8.9,1.9,NA,2,7.7,NA,NA,5.111111,5.3,8.142858,3.4,4.16666666,-0.4195772698648887,4.379557966385644
Switzerland,CHE,Grüne/Verts,Wave 2 - 2023,Green Party of Switzerland,Grüne Partei der Schweiz / Les verts – Parti écologiste suisse / I Verdi – Partito ecologista svizzero,7,Green,2805,1006,10,9.24,5.1,2.5555555555555554,3.7777777777777777,4.6,2.9,9.777777777777779,3,5.777777777777778,4.625,9,3.875,1.4,6,8.5,0.9,9.6,1.1,8.4,1.4,7.1,9.8,9.875,NA,NA,NA,NA,3.7866666666666666,-0.5880625979621223,4.142872349556768
Switzerland,CHE,GPL-PVL,Wave 1 - 2018,Green Liberal Party,Grünliberale Partei / Parti vert'libéral / Partito Verde-Liberale,7,Green,2806,1759,10,9.5,3,2.7,2.8888888,5.1,2,NA,NA,NA,NA,NA,NA,6.4,NA,5.9,2.6,8.3,2.5,NA,5.2,6,NA,NA,6.3333335,4.2,5.4,5.1,3.13777776,-1.2321666449260453,3.238044817217264
Switzerland,CHE,GPL-PVL,Wave 2 - 2023,Green Liberal Party,Grünliberale Partei / Parti vert'libéral / Partito Verde-Liberale,7,Green,2806,1759,10,9.2,2.888888888888889,2.111111111111111,2.4444444444444446,3.4,1.1,7.888888888888889,7.125,5.666666666666667,5.125,5.125,4,6.3,7.7,7.2,1.9,9.5,1.9,6.6,5.7,7.9,8.9,9.5,NA,NA,NA,NA,2.388888888888889,-1.9005830069235488,2.2990637158682374
Switzerland,CHE,BDP,Wave 1 - 2018,Conservative Democratic Party of Switzerland,Bürgerlich-Demokratische Partei Schweiz / Parti bourgeois démocratique suisse / Partito borghese democratico Svizzero,2,Conservatives,2807,NA,10,9.4375,2.1,2.9,2.8888888,5.5,2.2,NA,NA,NA,NA,NA,NA,6,NA,4.7,4.111111,4.2,3.9,NA,6.1,4.6666665,NA,NA,5.3333335,4.2,6.2,4.7,3.11777776,-1.3455111047746022,3.078820250328511
Switzerland,CHE,EDU/UDF,Wave 1 - 2018,Federal Democratic Union of Switzerland,Eidgenössisch-Demokratische Union / Union Démocratique Fédérale / Unione Democratica Federale,4,Christian Democratic,2808,631,10,7.4375,3.75,4.5555553,4.285714,4.857143,3,NA,NA,NA,NA,NA,NA,4.25,NA,4.25,5.571429,2.4444444,6.125,NA,5.888889,3.5714285,NA,NA,5.142857,4.75,NA,3.5,4.08968246,-0.6154355565677604,4.104419235180733
Switzerland,CHE,EDU/UDF,Wave 2 - 2023,Federal Democratic Union of Switzerland,Eidgenössisch-Demokratische Union / Union Démocratique Fédérale / Unione Democratica Federale,4,Christian Democratic,2808,631,10,3.32,NA,NA,NA,NA,6.5,1.4,NA,NA,NA,NA,NA,6.75,3.75,0.4,9.4,0.3333333333333333,9.333333333333334,9.75,9.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland,CHE,LdT,Wave 1 - 2018,Ticino League,Liga der Tessiner / Ligue des Tessinois / Lega dei Ticinesi,1,Radical Right,2809,1661,10,8.9375,8.3,8.6,8.222222,9.2,8,NA,NA,NA,NA,NA,NA,5.857143,NA,2.1,9,2.5714285,8.75,NA,8.2,0.6,NA,NA,3,8.9,2.8,7.6666665,8.4644444,3.1034826577975436,9.328698770044559
Switzerland,CHE,LdT,Wave 2 - 2023,Ticino League,Liga der Tessiner / Ligue des Tessinois / Lega dei Ticinesi,1,Radical Right,2809,1661,10,5.2,9.2,8.666666666666666,8.333333333333334,9.833333333333334,9.5,1.3333333333333333,5.6,8.75,8.75,NA,8.5,5.75,6.166666666666667,0.42857142857142855,9.5,2.1666666666666665,9.333333333333334,9.666666666666666,8.833333333333334,0.6666666666666666,0.75,NA,NA,NA,NA,NA,9.106666666666667,3.4823610443138984,9.860941343498794
Switzerland,CHE,PdA-PST,Wave 1 - 2018,Swiss Party of Labour,Partei der Arbeit der Schweiz / Parti Suisse du Travail - Parti Ouvrier et Populaire / Partito Svizzero del Lavoro - Partito Operaio e Popolare,6,Radical Left,2810,669,10,7.875,6.888889,5.5,6.142857,6.625,6.8,NA,NA,NA,NA,NA,NA,1.2,NA,7.714286,1.7142857,8.666667,2,NA,0.4,5,NA,NA,3.25,6.625,NA,3.1666667,6.3913492,1.1954679830976318,6.648348882609398
Switzerland,CHE,PdA-PST,Wave 2 - 2023,Swiss Party of Labour,Partei der Arbeit der Schweiz / Parti Suisse du Travail - Parti Ouvrier et Populaire / Partito Svizzero del Lavoro - Partito Operaio e Popolare,6,Radical Left,2810,669,10,3.52,7.5,NA,5.75,NA,7.5,NA,1,NA,NA,10,NA,0.125,9,NA,NA,NA,NA,NA,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland,CHE,MCG,Wave 1 - 2018,Geneva Citizens' Movement,Mouvement Citoyens Genevois,1,Radical Right,2811,8176,10,8.6875,7.8,8.4,8,9,7.9,NA,NA,NA,NA,NA,NA,6.142857,NA,2.2,8.9,2,8.333333,NA,8.1,0.8888889,NA,NA,3.25,8.555555,3,7.75,8.22,2.8359176750860096,8.952827566954758
Switzerland,CHE,MCG,Wave 2 - 2023,Geneva Citizens' Movement,Mouvement Citoyens Genevois,1,Radical Right,2811,8176,10,2.48,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,0.6,9.6,NA,NA,NA,8.75,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland,CHE,S,Wave 2 - 2023,Solidarity,SolidaritéS,6,Radical Left,2812,8653,10,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland,CHE,DM-LC,Wave 2 - 2023,The Center,Die Mitte / Le Centre / Alleanza del Centro,4,Christian Democratic,2813,9021,10,9.04,2.6666666666666665,2.4444444444444446,2.7777777777777777,3.8,1.8,5.666666666666667,6.125,5.888888888888889,5.125,4.5,4.375,5.9,6.9,4.7,5,4.5,5,6.1,5.7,5.333333333333333,4.777777777777778,6.333333333333333,NA,NA,NA,NA,2.6977777777777776,-1.7466494024799715,2.5153072934537835
Switzerland,CHE,EVP-PEV,Wave 2 - 2023,Evangelical People's Party of Switzerland,Evangelische Volkspartei der Schweiz / Partu évangelique Suisse / Partito Evangelico Svizzero,4,Christian Democratic,2814,1123,10,3.68,3.8333333333333335,2.6,NA,NA,1.75,NA,NA,NA,NA,NA,NA,4,4.5,6.25,5.2,3.1666666666666665,NA,7.2,5.333333333333333,5.75,6,NA,NA,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,Con,Wave 1 - 2018,Conservatives,Conservatives,2,Conservatives,2901,1567,11,10.625,5.090909,4.1,4.5,2.2727273,1.4545455,NA,NA,NA,NA,NA,NA,7.3636365,NA,2.2727273,5.6363635,3.1818182,7.181818,NA,7.2727275,2.1818182,NA,NA,5.3333335,6.1,3.5454545,6.7,3.4836363599999998,-0.9074060009071666,3.694263612167715
United Kingdom,GBR,Con,Wave 2 - 2023,Conservatives,Conservatives,2,Conservatives,2901,1567,8,6.92,4.428571428571429,4.571428571428571,5.285714285714286,4.142857142857143,2.5714285714285716,5.428571428571429,9.571428571428571,4.714285714285714,6.285714285714286,3.142857142857143,6.571428571428571,7.428571428571429,8.142857142857142,2.5714285714285716,6.571428571428571,3.7142857142857144,7,7.428571428571429,7.571428571428571,1.7142857142857142,3.857142857142857,6.333333333333333,NA,NA,NA,NA,4.2,-0.28014475877044526,4.5754306294067355
United Kingdom,GBR,Lab,Wave 1 - 2018,Labour,Labour,5,Social Democratic,2902,1516,11,10.625,5.090909,3,4.2,4.6363635,5.6363635,NA,NA,NA,NA,NA,NA,2.909091,NA,5.5454545,2.4545455,7.6363635,3.7272727,NA,2.7272727,5.4545455,NA,NA,5.6666665,5.8,6.3636365,7.9,4.5127272,-0.5681778116928147,4.170806193748502
United Kingdom,GBR,Lab,Wave 2 - 2023,Labour,Labour,5,Social Democratic,2902,1516,8,6.92,4.571428571428571,3.5714285714285716,4,3.857142857142857,3.5714285714285716,8.285714285714286,5.714285714285714,4.571428571428571,4.571428571428571,6.857142857142857,2.7142857142857144,3.2857142857142856,8,5.857142857142857,3.2857142857142856,7.714285714285714,4.857142857142857,5.428571428571429,3.857142857142857,5.714285714285714,5.857142857142857,7.833333333333333,NA,NA,NA,NA,3.914285714285714,-0.8731646319343294,3.7423653645750465
United Kingdom,GBR,SNP,Wave 1 - 2018,Scottish National Party,Scottish National Party,8,Regionalist,2903,986,11,9.375,5,2.875,4.111111,4.5555553,4.9,NA,NA,NA,NA,NA,NA,3.4545455,NA,7.2727275,2.2,7.7272725,3.375,NA,3.3636363,8,NA,NA,6,6.888889,6.142857,6.5555553,4.28833326,-0.6102456528232182,4.111709932732454
United Kingdom,GBR,SNP,Wave 2 - 2023,Scottish National Party,Scottish National Party,8,Regionalist,2903,986,8,6.24,5,4.714285714285714,5,5.142857142857143,4.166666666666667,8.285714285714286,5.6,5.666666666666667,5.4,6.666666666666667,3.6,3.142857142857143,7,6.857142857142857,4.428571428571429,7.857142857142857,3.6666666666666665,5.571428571428571,3.5714285714285716,8.714285714285714,6.5,NA,NA,NA,NA,NA,4.804761904761905,-0.017426181190224113,4.9444936765528595
United Kingdom,GBR,LD,Wave 1 - 2018,Liberal Democrats,Liberal Democrats,3,Liberal,2904,1388,11,10.625,3,2.1,2.5,3.5454545,2.909091,NA,NA,NA,NA,NA,NA,4.7272725,NA,7.7272725,1.2727273,8.636364,2.1818182,NA,4.5454545,8.636364,NA,NA,7,4,6.909091,5.1,2.8109091,-1.9098800694026277,2.286003344425761
United Kingdom,GBR,LD,Wave 2 - 2023,Liberal Democrats,Liberal Democrats,3,Liberal,2904,1388,8,6.6,3,2.4285714285714284,2.7142857142857144,2.4285714285714284,2.2857142857142856,8,6.571428571428571,3.6666666666666665,3.8,4.5,2.7142857142857144,4.857142857142857,6.428571428571429,6.428571428571429,2.7142857142857144,7.714285714285714,3.4285714285714284,5.285714285714286,4.714285714285714,8.857142857142858,6,8.8,NA,NA,NA,NA,2.571428571428571,-2.126207829405417,1.982109409614294
United Kingdom,GBR,DUP,Wave 2 - 2023,Democratic Unionist Party,Democratic Unionist Party,2,Conservatives,2905,335,8,5.8,6.285714285714286,3.7142857142857144,4.714285714285714,5.571428571428571,5.166666666666667,4.5,4.75,5.6,4.8,5.25,4,5.285714285714286,5.166666666666667,3.3333333333333335,7,1,7.571428571428571,7.857142857142857,7.714285714285714,1.7142857142857142,NA,NA,NA,NA,NA,NA,5.09047619047619,0.2506997756068816,5.321152927474291
United Kingdom,GBR,SF,Wave 2 - 2023,Sinn Fein,Sinn Fein,8,Regionalist,2906,963,8,5.76,6.571428571428571,4.285714285714286,4.285714285714286,5.285714285714286,6.5,6.833333333333333,4.333333333333333,6.4,5.6,6.4,4.2,2.857142857142857,6.333333333333333,5.8,5.142857142857143,5.5,4.166666666666667,6.333333333333333,2.7142857142857144,6.285714285714286,NA,NA,NA,NA,NA,NA,5.385714285714285,0.029961896576917585,5.011063724777936
United Kingdom,GBR,Plaid,Wave 1 - 2018,Plaid Cymru,Plaid Cymru,8,Regionalist,2907,1002,11,5.1875,3.5,3.2,3,5,4.8,NA,NA,NA,NA,NA,NA,3.142857,NA,7.2,2.3333333,7.3333335,3,NA,3.125,8,NA,NA,NA,6.4,NA,NA,3.9,-1.2353692954289972,3.2335457826820964
United Kingdom,GBR,Plaid,Wave 2 - 2023,Plaid Cymru,Plaid Cymru,8,Regionalist,2907,1002,8,4.44,3.5714285714285716,4,5.4,5,4.2,6.8,5.2,5.25,4.75,NA,NA,3.3333333333333335,5.75,6.6,6,NA,2.75,7,3.1666666666666665,8,NA,NA,NA,NA,NA,NA,4.434285714285714,-0.30881392568580557,4.535156621385004
United Kingdom,GBR,GP,Wave 1 - 2018,Green Party,Green Party,7,Green,2908,1794,11,8.9375,3.5,1.7142857,2.5714285,5.857143,5,NA,NA,NA,NA,NA,NA,2.3636363,NA,8.181818,0.5,9.272727,1.1,NA,2.2727273,8.181818,NA,NA,6.3333335,5,7.25,3.1111112,3.72857144,-1.1874965409479132,3.3007966973558873
United Kingdom,GBR,GP,Wave 2 - 2023,Green Party,Green Party,7,Green,2908,1794,8,6.4,4.571428571428571,2.7142857142857144,3.3333333333333335,3.5,3.7142857142857144,8.714285714285714,4.166666666666667,6.4,4.2,7.333333333333333,2.4285714285714284,2.142857142857143,5.428571428571429,7.714285714285714,1.8571428571428572,9,2,5.285714285714286,2.2857142857142856,8.571428571428571,9.833333333333334,9.5,NA,NA,NA,NA,3.566666666666667,-1.2528316763873946,3.209014896490903
United Kingdom,GBR,SDLP,Wave 2 - 2023,Social Democratic and Labour Party,Social Democratic and Labour Party,8,Regionalist,2909,762,8,3.6,3.6,2,3.4,3.25,3.5,7.5,NA,NA,NA,NA,NA,3,6.6,6.8,4.5,NA,2.75,4,3,6.25,NA,NA,NA,NA,NA,NA,3.15,-1.5640413824046953,2.7718322523776475
United Kingdom,GBR,UKIP,Wave 1 - 2018,United Kingdom Independence Party,United Kingdom Independence Party,1,Radical Right,2910,NA,11,10.5625,7.4545455,6.1,7.1,6.5454545,7.2727275,NA,NA,NA,NA,NA,NA,6.181818,NA,0.45454547,8.454545,1.4545455,9,NA,8.272727,0.18181819,NA,NA,1.6666666,8.9,4,7.9,6.8945454999999995,1.6474581502562273,7.283297769391877
United Kingdom,GBR,APNI,Wave 2 - 2023,Alliance Party of Northern Ireland,Alliance Party of Northern Ireland,3,Liberal,2912,1477,8,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,3,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,R.UK,Wave 2 - 2023,Reform UK,Reform UK,1,Radical Right,2913,NA,8,4.96,7.428571428571429,6.5,7.4,8.6,8.333333333333334,1.8,6.5,8.8,8.25,4.5,8.8,7,4,2.4285714285714284,9.8,1.5,8.2,9.4,9,0,1.25,NA,NA,NA,NA,NA,7.652380952380953,2.3218617127811814,8.230689598641792
Iceland,ISL,D,Wave 2 - 2023,Independence Party,Sjálfstæðisflokkurinn,2,Conservatives,3001,964,5,4.76,2.8,4.25,4,2,1,5.6,8.6,4,5,4.5,5,8.2,9.6,4,4.6,6,5.8,5.25,8,2.2,4.5,6,NA,NA,NA,NA,2.81,-1.7209260592316398,2.551443053358757
Iceland,ISL,M,Wave 2 - 2023,Centre Party,Miðflokkurinn,11,Agrarian,3002,7565,5,4.76,6.6,6.5,7.8,4.8,6.2,2.4,6.8,5.75,6.6,4.75,5.75,7.6,7.8,1.4,9.4,2.2,8.8,7.2,7,0.6,1,1.6,NA,NA,NA,NA,6.38,1.2222649805794046,6.6859928955912
